filename start freq energy ac1 voiced
cherokee.aif 339.62658224698339 116.94844055175781 0.14223417639732361 0.018778271973133087 0.81947821378707886
cherokee.aif 348.17735872136194 118.74172210693359 0.13392196595668793 0.016210932284593582 0.72752964496612549
cherokee.aif 356.59899851156757 120.66824340820312 0.12754851579666138 0.014144008047878742 0.71029078960418701
cherokee.aif 364.88618290924143 122.11046600341797 0.12055400013923645 0.012050329707562923 0.80636423826217651
cherokee.aif 373.07548899506565 122.56847381591797 0.11901223659515381 0.011435023508965969 0.79661154747009277
cherokee.aif 381.23419380929579 123.87977600097656 0.11729744076728821 0.01159350574016571 0.73447149991989136
cherokee.aif 389.30653654172761 125.07403564453125 0.11925335228443146 0.012423439882695675 0.80143338441848755
cherokee.aif 397.30180124177656 125.70903778076172 0.11862755566835403 0.012194337323307991 0.78224050998687744
cherokee.aif 405.25667864516396 126.85625457763672 0.11780422925949097 0.012013839557766914 0.80224448442459106
cherokee.aif 413.13961687502535 127.22080230712891 0.11413553357124329 0.011317795142531395 0.84557020664215088
cherokee.aif 420.99996681727953 127.43199920654297 0.11052517592906952 0.01087318267673254 0.88626980781555176
cherokee.aif 428.84728916865544 127.49388122558594 0.10909968614578247 0.010720075108110905 0.89044314622879028
cherokee.aif 436.69080264839778 127.31580352783203 0.10789646953344345 0.010347198694944382 0.87048995494842529
cherokee.aif 444.54528702280726 126.89344787597656 0.10774716734886169 0.010518801398575306 0.87098127603530884
cherokee.aif 452.42591443995724 126.95236206054688 0.10501108318567276 0.010123142041265965 0.88569021224975586
cherokee.aif 460.3028850167031 126.52175903320312 0.10506570339202881 0.01018031220883131 0.86981981992721558
cherokee.aif 468.20666406683051 125.97053527832031 0.10519295930862427 0.010184416547417641 0.8796347975730896
cherokee.aif 476.1450283014621 125.51678466796875 0.10693032294511795 0.010312885977327824 0.90351539850234985
cherokee.aif 484.11209020866482 125.0638427734375 0.10780459642410278 0.010355992242693901 0.85146832466125488
cherokee.aif 492.10800628394571 123.95296478271484 0.10609250515699387 0.010120537132024765 0.83081114292144775
cherokee.aif 500.17558246464705 124.19033813476562 0.10213129222393036 0.0092850066721439362 0.82962346076965332
cherokee.aif 508.22773862572689 123.73606872558594 0.10253529995679855 0.0092679634690284729 0.80198901891708374
cherokee.aif 516.30945645565282 123.20303344726562 0.10086508840322495 0.0089486632496118546 0.84087830781936646
cherokee.aif 524.42613978904501 122.95758056640625 0.10152361541986465 0.0090882061049342155 0.83921730518341064
cherokee.aif 532.55902578126984 122.84943389892578 0.098802216351032257 0.0088059753179550171 0.84493738412857056
cherokee.aif 540.69907129741614 122.99644470214844 0.10080830007791519 0.0093621350824832916 0.82524800300598145
cherokee.aif 548.82938758363332 123.22908782958984 0.10333564877510071 0.010010264813899994 0.82781314849853516
cherokee.aif 556.94435498435109 123.32591247558594 0.10473757237195969 0.010406442917883396 0.76716023683547974
cherokee.aif 565.05295114698561 122.66464996337891 0.095016755163669586 0.0086371051147580147 0.66874575614929199
cherokee.aif 573.20525903417661 120.76655578613281 0.071157120168209076 0.0048833605833351612 0.56679075956344604
cherokee.aif 581.48569742353754 121.58329010009766 0.040337506681680679 0.0015931348316371441 0.574165940284729
cherokee.aif 589.71051187431124 119.45451354980469 0.023895496502518654 0.00055953883565962315 0.51114976406097412
cherokee.aif 598.08189912508135 119.45451354980469 0.011859006248414516 0.00013665326696354896 0.35853502154350281
cherokee.aif 606.45328637585158 109.64594268798828 0.0053613558411598206 2.7475265596876852e-05 0.48958700895309448
cherokee.aif 615.57355094581533 109.64594268798828 0.0033600095193833113 1.0950075193250086e-05 0.16192761063575745
cherokee.aif 624.69381551577908 109.64594268798828 0.0046572168357670307 1.8850383639801294e-05 0.26574477553367615
cherokee.aif 633.81408008574294 109.64594268798828 0.0072114691138267517 4.2866460717050359e-05 0.30848264694213867
cherokee.aif 642.9343446557067 109.64594268798828 0.0068116849288344383 3.8580565160373226e-05 0.3674452006816864
cherokee.aif 652.05460922567045 109.64594268798828 0.027441279962658882 0.00064963422482833266 0.37712770700454712
cherokee.aif 661.17487379563431 109.64594268798828 0.030311722308397293 0.00079676986206322908 0.30719274282455444
cherokee.aif 670.29513836559806 109.64594268798828 0.044343437999486923 0.0017929872265085578 0.17001460492610931
cherokee.aif 679.41540293556181 109.64594268798828 0.087899334728717804 0.0073052365332841873 0.33410942554473877
cherokee.aif 688.53566750552557 142.65020751953125 0.11788886040449142 0.01294007059186697 0.57621300220489502
cherokee.aif 695.54582207913791 144.81930541992188 0.12679915130138397 0.014722795225679874 0.7224850058555603
cherokee.aif 702.45097887250745 148.71478271484375 0.13064391911029816 0.01578964851796627 0.74566614627838135
cherokee.aif 709.17525984995007 152.21336364746094 0.13797450065612793 0.01794879324734211 0.79734373092651367
cherokee.aif 715.74498547811982 155.06460571289062 0.14664794504642487 0.020355334505438805 0.79302328824996948
cherokee.aif 722.19391051110711 157.72734069824219 0.15353479981422424 0.022354606539011002 0.82925975322723389
cherokee.aif 728.53396571519147 159.89602661132812 0.15561585128307343 0.022879445925354958 0.87118607759475708
cherokee.aif 734.78802972999313 161.59327697753906 0.15525692701339722 0.022553589195013046 0.90911483764648438
cherokee.aif 740.97640589906473 162.07907104492188 0.15369346737861633 0.021958071738481522 0.90758490562438965
cherokee.aif 747.14623393317868 161.90843200683594 0.15347222983837128 0.021876055747270584 0.90252572298049927
cherokee.aif 753.32256458744814 161.28448486328125 0.15450252592563629 0.022162158042192459 0.89337354898452759
cherokee.aif 759.52278883416602 160.32438659667969 0.15580874681472778 0.022590607404708862 0.90725767612457275
cherokee.aif 765.7601429689488 159.10760498046875 0.15641622245311737 0.022891432046890259 0.88393515348434448
